analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,wavelength_nm,linear_weight,functional_beta_common_1_over_650,intercept,training_y_mean,retained_processed_wavelength,training_x_mean_after_fixed_transform,processed_grid_size,status
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,826.0,0.10795151352882386,70.1684837937355,115.97188498567066,193.33653846153845,True,3.6159340961538433,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,828.0,0.10805218623234676,70.23392105102539,115.97188498567066,193.33653846153845,True,3.619667205128203,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,830.0,0.106246289565013,69.06008821725845,115.97188498567066,193.33653846153845,True,3.6247300256410244,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,832.0,0.10983254120900081,71.39115178585052,115.97188498567066,193.33653846153845,True,3.629758339743588,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,834.0,0.1138803557249216,74.02223122119904,115.97188498567066,193.33653846153845,True,3.6345284487179503,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,836.0,0.1219076838860145,79.23999452590942,115.97188498567066,193.33653846153845,True,3.6395914102564118,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,838.0,0.12289410141798165,79.88116592168808,115.97188498567066,193.33653846153845,True,3.644527544871795,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,840.0,0.1358987451516665,88.33418434858322,115.97188498567066,193.33653846153845,True,3.6485189871794876,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,842.0,0.1443490505218506,93.8268828392029,115.97188498567066,193.33653846153845,True,3.6529847756410265,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,844.0,0.14119587999123792,91.77732199430464,115.97188498567066,193.33653846153845,True,3.6576717051282057,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,846.0,0.14230489125618567,92.49817931652069,115.97188498567066,193.33653846153845,True,3.662328288461539,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,848.0,0.15798386812210083,102.68951427936554,115.97188498567066,193.33653846153845,True,3.6672381858974368,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,850.0,0.17701508577053363,115.05980575084686,115.97188498567066,193.33653846153845,True,3.6723077115384615,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,852.0,0.20023415308732254,130.15219950675964,115.97188498567066,193.33653846153845,True,3.6774826282051296,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,854.0,0.20190007870013899,131.23505115509033,115.97188498567066,193.33653846153845,True,3.683204096153845,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,856.0,0.23169363718766434,150.6008641719818,115.97188498567066,193.33653846153845,True,3.6888704487179482,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,858.0,0.25946104269761305,168.6496777534485,115.97188498567066,193.33653846153845,True,3.694979942307692,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,860.0,0.28240956434836756,183.5662168264389,115.97188498567066,193.33653846153845,True,3.701277576923075,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,862.0,0.32731326506688047,212.7536222934723,115.97188498567066,193.33653846153845,True,3.706885743589744,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,864.0,0.3510044189599844,228.15287232398987,115.97188498567066,193.33653846153845,True,3.712076301282054,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,866.0,0.36752384974406316,238.89050233364105,115.97188498567066,193.33653846153845,True,3.7164884679487167,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,868.0,0.37813223563707793,245.78595316410065,115.97188498567066,193.33653846153845,True,3.7198196730769237,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,870.0,0.386672603900616,251.3371925354004,115.97188498567066,193.33653846153845,True,3.722466256410255,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,872.0,0.39423379164475664,256.2519645690918,115.97188498567066,193.33653846153845,True,3.7242320000000015,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,874.0,0.4007978840974661,260.51862466335297,115.97188498567066,193.33653846153845,True,3.7251665897435906,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,876.0,0.4129903347675617,268.4437175989151,115.97188498567066,193.33653846153845,True,3.725630397435898,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,878.0,0.4116442234699543,267.5687452554703,115.97188498567066,193.33653846153845,True,3.72563689102564,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,880.0,0.41804244353221015,271.7275882959366,115.97188498567066,193.33653846153845,True,3.7253213589743597,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,882.0,0.41041404724121094,266.7691307067871,115.97188498567066,193.33653846153845,True,3.7251698717948707,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,884.0,0.4076750401350168,264.9887760877609,115.97188498567066,193.33653846153845,True,3.7249285064102584,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,886.0,0.3993823651167063,259.59853732585907,115.97188498567066,193.33653846153845,True,3.724899685897435,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,888.0,0.3972404468976534,258.20629048347473,115.97188498567066,193.33653846153845,True,3.725003038461538,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,890.0,0.37793185509168187,245.6557058095932,115.97188498567066,193.33653846153845,True,3.7249033717948694,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,892.0,0.34571791135347807,224.71664237976074,115.97188498567066,193.33653846153845,True,3.7247491602564082,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,894.0,0.3106244712609511,201.90590631961823,115.97188498567066,193.33653846153845,True,3.7243381410256404,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,896.0,0.2705930731846736,175.88549757003787,115.97188498567066,193.33653846153845,True,3.723686762820513,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,898.0,0.23879000718776996,155.21350467205048,115.97188498567066,193.33653846153845,True,3.7233018333333336,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,900.0,0.2071777628018306,134.66554582118988,115.97188498567066,193.33653846153845,True,3.7232048397435915,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,902.0,0.17881942914082455,116.23262894153595,115.97188498567066,193.33653846153845,True,3.7237376666666657,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,904.0,0.15773366084465615,102.5268795490265,115.97188498567066,193.33653846153845,True,3.7250853782051276,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,906.0,0.14489018953763522,94.17862319946289,115.97188498567066,193.33653846153845,True,3.7269971474359,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,908.0,0.15263354283112746,99.21180284023285,115.97188498567066,193.33653846153845,True,3.729660262820512,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,910.0,0.16329284044412465,106.14034628868102,115.97188498567066,193.33653846153845,True,3.732856891025641,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,912.0,0.16750273576149574,108.87677824497223,115.97188498567066,193.33653846153845,True,3.736303051282051,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,914.0,0.16090982015316302,104.59138309955597,115.97188498567066,193.33653846153845,True,3.7398152051282043,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,916.0,0.14620601488993717,95.03390967845917,115.97188498567066,193.33653846153845,True,3.742891346153845,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,918.0,0.10321928647848276,67.0925362110138,115.97188498567066,193.33653846153845,True,3.7448036923076913,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,920.0,0.04136942680065449,26.89012742042542,115.97188498567066,193.33653846153845,True,3.7452021282051295,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,922.0,-0.04914964492504413,-31.947269201278687,115.97188498567066,193.33653846153845,True,3.7429839871794877,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,924.0,-0.15172961235046387,-98.62424802780151,115.97188498567066,193.33653846153845,True,3.7379028717948724,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,926.0,-0.2579895903513982,-167.6932337284088,115.97188498567066,193.33653846153845,True,3.728772596153849,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,928.0,-0.35604224938612716,-231.42746210098267,115.97188498567066,193.33653846153845,True,3.7160580769230753,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,930.0,-0.43119039058685305,-280.27375388145447,115.97188498567066,193.33653846153845,True,3.698601423076923,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,932.0,-0.47821024142778834,-310.83665692806244,115.97188498567066,193.33653846153845,True,3.676748653846155,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,934.0,-0.49678378692040076,-322.9094614982605,115.97188498567066,193.33653846153845,True,3.6519948910256415,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,936.0,-0.48870752389614397,-317.6598905324936,115.97188498567066,193.33653846153845,True,3.623477935897436,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,938.0,-0.460783826479545,-299.50948721170425,115.97188498567066,193.33653846153845,True,3.593712653846153,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,940.0,-0.41937340562160197,-272.5927136540413,115.97188498567066,193.33653846153845,True,3.5645142692307705,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,942.0,-0.3742044969705435,-243.23292303085327,115.97188498567066,193.33653846153845,True,3.5350616153846173,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,944.0,-0.3278330095914694,-213.0914562344551,115.97188498567066,193.33653846153845,True,3.50737191025641,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,946.0,-0.28505785070932826,-185.28760296106339,115.97188498567066,193.33653846153845,True,3.4810703910256424,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,948.0,-0.2464088684778947,-160.16576451063156,115.97188498567066,193.33653846153845,True,3.455397685897435,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,950.0,-0.21340273059331455,-138.71177488565445,115.97188498567066,193.33653846153845,True,3.4313360320512825,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,952.0,-0.1852740208002237,-120.4281135201454,115.97188498567066,193.33653846153845,True,3.407894243589744,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,954.0,-0.16247164423649127,-105.60656875371933,115.97188498567066,193.33653846153845,True,3.3854778397435896,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,956.0,-0.14332480155504668,-93.16112101078033,115.97188498567066,193.33653846153845,True,3.365015012820512,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,958.0,-0.1251298226759984,-81.33438473939896,115.97188498567066,193.33653846153845,True,3.3457150128205146,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,960.0,-0.10906060778177702,-70.88939505815506,115.97188498567066,193.33653846153845,True,3.3280888525641026,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,962.0,-0.09502308047734774,-61.76500231027603,115.97188498567066,193.33653846153845,True,3.3127166923076925,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,964.0,-0.0811403147990887,-52.741204619407654,115.97188498567066,193.33653846153845,True,3.2981362371794862,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,966.0,-0.06966175418633681,-45.28014022111893,115.97188498567066,193.33653846153845,True,3.2848656282051283,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,968.0,-0.060156056239054755,-39.10143655538559,115.97188498567066,193.33653846153845,True,3.272510538461537,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,970.0,-0.052103726955560536,-33.86742252111435,115.97188498567066,193.33653846153845,True,3.2606015256410266,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,972.0,-0.04566820584810697,-29.68433380126953,115.97188498567066,193.33653846153845,True,3.249711929487179,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,974.0,-0.03872237783211928,-25.16954559087753,115.97188498567066,193.33653846153845,True,3.239431256410257,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,976.0,-0.032275091959879945,-20.978809773921963,115.97188498567066,193.33653846153845,True,3.229976801282052,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,978.0,-0.024002738915956938,-15.60178029537201,115.97188498567066,193.33653846153845,True,3.2216411794871798,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,980.0,-0.014690235669796284,-9.548653185367584,115.97188498567066,193.33653846153845,True,3.2140753589743576,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,982.0,-0.0045292508602142335,-2.9440130591392517,115.97188498567066,193.33653846153845,True,3.207297102564103,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,984.0,0.005112913113373976,3.3233935236930847,115.97188498567066,193.33653846153845,True,3.2014403012820516,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,986.0,0.01501969704261193,9.762803077697754,115.97188498567066,193.33653846153845,True,3.1959262948717937,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,988.0,0.022635221848121057,14.712894201278687,115.97188498567066,193.33653846153845,True,3.1909658461538473,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,990.0,0.030616622337928185,19.90080451965332,115.97188498567066,193.33653846153845,True,3.1864089294871794,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,992.0,0.036960551188542294,24.02435827255249,115.97188498567066,193.33653846153845,True,3.1820624615384636,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,994.0,0.04120645247972929,26.78419411182404,115.97188498567066,193.33653846153845,True,3.1781647756410263,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,996.0,0.04281988070561336,27.83292245864868,115.97188498567066,193.33653846153845,True,3.1744205641025647,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,998.0,0.04027091961640578,26.176097750663757,115.97188498567066,193.33653846153845,True,3.1707574487179504,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1000.0,0.03388261914253235,22.023702442646027,115.97188498567066,193.33653846153845,True,3.167246910256409,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1002.0,0.021963119506835938,14.27602767944336,115.97188498567066,193.33653846153845,True,3.1635929423076923,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1004.0,0.005622136409466083,3.654388666152954,115.97188498567066,193.33653846153845,True,3.1598884487179504,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1006.0,-0.01521126756301293,-9.887323915958405,115.97188498567066,193.33653846153845,True,3.1561863525641027,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1008.0,-0.03833800453406114,-24.91970294713974,115.97188498567066,193.33653846153845,True,3.152210826923078,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1010.0,-0.06043968732540424,-39.285796761512756,115.97188498567066,193.33653846153845,True,3.1479433461538457,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1012.0,-0.07985163606130159,-51.90356343984603,115.97188498567066,193.33653846153845,True,3.1431410128205135,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1014.0,-0.09451464524635902,-61.43451941013337,115.97188498567066,193.33653846153845,True,3.1372232628205134,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1016.0,-0.10310685882201562,-67.01945823431015,115.97188498567066,193.33653846153845,True,3.1302618525641037,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1018.0,-0.10676757106414209,-69.39892119169235,115.97188498567066,193.33653846153845,True,3.122235544871794,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1020.0,-0.10571456533211929,-68.71446746587753,115.97188498567066,193.33653846153845,True,3.1133755064102555,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1022.0,-0.10350804310578567,-67.28022801876068,115.97188498567066,193.33653846153845,True,3.104599006410256,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1024.0,-0.10146161281145535,-65.95004832744598,115.97188498567066,193.33653846153845,True,3.095827923076922,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1026.0,-0.102168455857497,-66.40949630737305,115.97188498567066,193.33653846153845,True,3.0874452756410267,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1028.0,-0.10822743379152738,-70.3478319644928,115.97188498567066,193.33653846153845,True,3.0797469743589736,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1030.0,-0.1196918195944566,-77.79968273639679,115.97188498567066,193.33653846153845,True,3.0720840320512814,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1032.0,-0.1362583601474762,-88.56793409585953,115.97188498567066,193.33653846153845,True,3.064636134615383,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1034.0,-0.156542730148022,-101.7527745962143,115.97188498567066,193.33653846153845,True,3.057125128205128,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1036.0,-0.1780542946778811,-115.73529154062271,115.97188498567066,193.33653846153845,True,3.049066365384616,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1038.0,-0.19763172278037439,-128.46061980724335,115.97188498567066,193.33653846153845,True,3.0406696474358976,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1040.0,-0.21331100977384126,-138.65215635299683,115.97188498567066,193.33653846153845,True,3.0314000833333328,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1042.0,-0.22421450816667998,-145.73943030834198,115.97188498567066,193.33653846153845,True,3.0210808076923072,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1044.0,-0.22992388991209176,-149.45052844285965,115.97188498567066,193.33653846153845,True,3.0101393974358976,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1046.0,-0.23274198532104493,-151.2822904586792,115.97188498567066,193.33653846153845,True,2.997793788461539,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1048.0,-0.23375864414068367,-151.9431186914444,115.97188498567066,193.33653846153845,True,2.9846889294871786,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1050.0,-0.234371912754499,-152.34174329042435,115.97188498567066,193.33653846153845,True,2.9712175897435906,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1052.0,-0.2354901748437148,-153.0686136484146,115.97188498567066,193.33653846153845,True,2.956931442307692,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1054.0,-0.2364754567696498,-153.70904690027237,115.97188498567066,193.33653846153845,True,2.942689487179488,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1056.0,-0.23675539282652047,-153.8910053372383,115.97188498567066,193.33653846153845,True,2.9284130897435903,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1058.0,-0.23601933103341322,-153.4125651717186,115.97188498567066,193.33653846153845,True,2.9138803525641026,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1060.0,-0.23386914079005902,-152.01494151353836,115.97188498567066,193.33653846153845,True,2.899906320512821,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1062.0,-0.23009618419867295,-149.56251972913742,115.97188498567066,193.33653846153845,True,2.8859414487179476,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1064.0,-0.2253200034911816,-146.45800226926804,115.97188498567066,193.33653846153845,True,2.872266410256411,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1066.0,-0.22045268673163193,-143.29424637556076,115.97188498567066,193.33653846153845,True,2.8594169551282045,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1068.0,-0.21555412145761343,-140.11017894744873,115.97188498567066,193.33653846153845,True,2.8466019551282042,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1070.0,-0.2107664755674509,-136.99820911884308,115.97188498567066,193.33653846153845,True,2.8342735320512817,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1072.0,-0.20594776905499973,-133.86604988574982,115.97188498567066,193.33653846153845,True,2.822530679487179,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1074.0,-0.20027222138184766,-130.176943898201,115.97188498567066,193.33653846153845,True,2.81067308974359,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1076.0,-0.1931356786764585,-125.53819113969803,115.97188498567066,193.33653846153845,True,2.7992415192307694,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1078.0,-0.1838674358221201,-119.51383328437805,115.97188498567066,193.33653846153845,True,2.7878415833333325,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1080.0,-0.17178664510066693,-111.6613193154335,115.97188498567066,193.33653846153845,True,2.7763268141025637,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1082.0,-0.1581583108351781,-102.80290204286575,115.97188498567066,193.33653846153845,True,2.7652745256410247,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1084.0,-0.1412904936533708,-91.83882087469101,115.97188498567066,193.33653846153845,True,2.754155467948718,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1086.0,-0.12271431033427899,-79.76430171728134,115.97188498567066,193.33653846153845,True,2.7433436858974347,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1088.0,-0.1032850260917957,-67.1352669596672,115.97188498567066,193.33653846153845,True,2.7333463205128194,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1090.0,-0.08121906280517578,-52.79239082336426,115.97188498567066,193.33653846153845,True,2.7236277243589764,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1092.0,-0.0582718602510599,-37.876709163188934,115.97188498567066,193.33653846153845,True,2.7148290256410244,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1094.0,-0.03389440398949843,-22.03136259317398,115.97188498567066,193.33653846153845,True,2.706996301282051,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1096.0,-0.006635277179571298,-4.312930166721344,115.97188498567066,193.33653846153845,True,2.7000835641025627,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1098.0,0.023520098557839028,15.288064062595367,115.97188498567066,193.33653846153845,True,2.6946667628205145,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1100.0,0.0801521372795105,52.098889231681824,115.97188498567066,193.33653846153845,True,2.69041483974359,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1102.0,0.12180373631990873,79.17242860794067,115.97188498567066,193.33653846153845,True,2.6892470320512825,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1104.0,0.17012821793556213,110.58334165811539,115.97188498567066,193.33653846153845,True,2.6895332564102565,650,ok
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1106.0,0.2253805237550002,146.49734044075012,115.97188498567066,193.33653846153845,True,2.6916541025641028,650,ok
